Season,short_name,long_name,age,dob,height_cm,weight_kg,club_name,league_name,overall,potential,value_eur,wage_eur,player_positions,preferred_foot,release_clause_eur,nation_position,nation_jersey_number,previous_edition_overall,long_name1,club_name1
2019/20,M. Bogarde,Melayro Chakewno Jalaino Bogarde,18,2002-05-28,182,72,TSG Hoffenheim,German 1. Bundesliga,58,80,625000.0,1000.0,"CB, CDM",Right,743000.0,,,,Melayro Chakewno Jalaino Bogarde,TSG Hoffenheim
2019/20,I. Boura,Ismaël Boura,19,2000-08-14,176,65,Racing Club de Lens,French Ligue 1,58,74,500000.0,3000.0,LB,Left,656000.0,,,,Ismael Boura,Racing Club de Lens
2019/20,A. Carboni,Andrea Carboni,19,2001-02-04,185,75,Cagliari,Italian Serie A,58,73,450000.0,2000.0,"CB, LB",Left,606000.0,,,,Andrea Carboni,Cagliari
2019/20,D. Borkowski,Dennis Borkowski,18,2002-01-26,184,74,RB Leipzig,German 1. Bundesliga,58,75,525000.0,3000.0,"ST, LW",Right,639000.0,,,,Dennis Borkowski,RB Leipzig
2019/20,A. Yousfi,Ayoub Yousfi Amkadmi,17,2002-12-30,179,71,Angers SCO,French Ligue 1,58,78,550000.0,500.0,"CAM, LM",Left,750000.0,,,,Ayoub Yousfi Amkadmi,Angers SCO
2019/20,B. Thomas,Bobby Thomas,19,2001-01-30,186,77,Burnley,English Premier League,58,75,500000.0,4000.0,CB,Right,631000.0,,,,Bobby Thomas,Burnley
2019/20,C. Celesia,Christian Celesia,18,2002-01-22,183,78,Torino F.C.,Italian Serie A,58,77,475000.0,2000.0,"CB, LB",Right,581000.0,,,,Christian Celesia,Torino F.C.
2019/20,Y. Brugger,Yannick Brugger,19,2001-01-17,190,81,Eintracht Frankfurt,German 1. Bundesliga,58,70,450000.0,2000.0,CB,Right,380000.0,,,,Yannick Brugger,Eintracht Frankfurt
2019/20,F. Schneider,Fabio Schneider,17,2002-07-31,184,73,1. FC Union Berlin,German 1. Bundesliga,58,75,500000.0,600.0,"CM, CAM",Right,606000.0,,,,Fabio Schneider,1. FC Union Berlin
2019/20,D. Bangoura,Cheick Djibril Bangoura,18,2001-12-27,175,65,Stade Brestois 29,French Ligue 1,58,69,425000.0,1000.0,LW,Left,440000.0,,,,Cheick Djibril Bangoura,Stade Brestois 29
2019/20,Diego Bri,Diego Vicente Bri Carrazoni,17,2002-09-12,172,65,Elche CF,Spain Primera Division,58,74,500000.0,650.0,"LW, RW",Left,706000.0,,,,Diego Vicente Bri Carrazoni,Elche CF
2019/20,C. Boukhalfa,Carlo Gregor Boukhalfa,21,1999-05-03,186,78,Sport-Club Freiburg,German 1. Bundesliga,58,71,475000.0,2000.0,CDM,Left,558000.0,,,,Carlo Gregor Boukhalfa,Sport-Club Freiburg
2019/20,H. Ashby,Harrison Ashby,18,2001-11-14,180,75,West Ham United,English Premier League,58,74,500000.0,2000.0,"RB, CB",Right,606000.0,,,,Harrison Ashby,West Ham United
2019/20,C. Türkmen,Cem-Tuna Türkmen,18,2002-03-29,178,72,Bayer 04 Leverkusen,German 1. Bundesliga,58,72,475000.0,3000.0,"CM, CDM, CAM",Right,581000.0,,,,Cem-Tuna Turkmen,Bayer 04 Leverkusen
2019/20,F. Irorere,Felix Omoruyi Irorere,18,2002-06-21,195,78,Eintracht Frankfurt,German 1. Bundesliga,58,74,475000.0,1000.0,CB,Right,581000.0,,,,Felix Omoruyi Irorere,Eintracht Frankfurt
2019/20,R. Harker,Robert Harker,20,2000-03-06,181,80,Burnley,English Premier League,57,73,425000.0,6000.0,ST,Right,581000.0,,,57.0,Robert Harker,Burnley
2019/20,G. Cuomo,Giuseppe Cuomo,22,1998-02-02,190,79,Crotone,Italian Serie A,57,70,375000.0,2000.0,CB,Right,437000.0,,,58.0,Giuseppe Cuomo,Crotone
2019/20,S. Coly,Sidy Keba Coly,22,1998-02-20,184,69,Roma,Italian Serie A,57,67,375000.0,3000.0,ST,Right,323000.0,,,58.0,Sidy Keba Coly,Roma
2019/20,R. Souici,Rayan Souici,22,1998-02-28,184,71,AS Saint-Étienne,French Ligue 1,57,68,375000.0,4000.0,CM,Right,374000.0,,,60.0,Rayan Souici,AS Saint-Etienne
2019/20,M. Kapı,Mustafa Kapı,17,2002-08-08,168,62,LOSC Lille,French Ligue 1,57,75,400000.0,650.0,CM,Right,505000.0,,,,Mustafa Kap,LOSC Lille
2019/20,G. McGregor,Giovanni Donald McGregor,21,1999-01-09,176,71,Crystal Palace,English Premier League,57,71,400000.0,6000.0,CM,Right,581000.0,,,58.0,Giovanni Donald McGregor,Crystal Palace
2019/20,L. Tempelmann,Lino Tempelmann,21,1999-02-02,174,77,Sport-Club Freiburg,German 1. Bundesliga,57,67,375000.0,3000.0,CM,Right,340000.0,,,58.0,Lino Tempelmann,Sport-Club Freiburg
2019/20,E. Francis,Edward Albert Francis,20,1999-09-11,182,76,Wolverhampton Wanderers,English Premier League,57,72,375000.0,7000.0,"CB, CM",Right,530000.0,,,,Edward Albert Francis,Wolverhampton Wanderers
2019/20,T. Francois,Tyrese Jay Francois,19,2000-07-16,170,60,Fulham,English Premier League,57,72,400000.0,7000.0,CM,Left,556000.0,,,55.0,Tyrese Jay Francois,Fulham
2019/20,T. Abraham,Timmy Abraham,19,2000-12-28,185,78,Fulham,English Premier League,57,75,425000.0,8000.0,ST,Right,556000.0,,,,Timmy Abraham,Fulham
2019/20,L. Cass,Lewis Graham Cass,20,2000-02-27,186,74,Newcastle United,English Premier League,57,74,425000.0,4000.0,"RB, CB",Right,530000.0,,,,Lewis Graham Cass,Newcastle United
2019/20,A. Sow,Ansou Sow,20,2000-05-09,177,67,Racing Club de Lens,French Ligue 1,57,72,400000.0,5000.0,RW,Right,604000.0,,,,Ansou Sow,Racing Club de Lens
2019/20,M. Gasparini,Manuel Gasparini,18,2002-05-19,185,70,Udinese Calcio,Italian Serie A,57,79,475000.0,500.0,GK,Right,560000.0,,,,Manuel Gasparini,Udinese Calcio
2019/20,A. Gomez Mancini,Anthony Gomez Mancini,19,2001-04-06,176,64,Angers SCO,French Ligue 1,57,75,425000.0,2000.0,CAM,Left,578000.0,,,58.0,Anthony Gomez Mancini,Angers SCO
2019/20,K. Askildsen,Kristoffer Askildsen,19,2001-01-09,190,77,U.C. Sampdoria,Italian Serie A,57,77,450000.0,2000.0,CM,Right,616000.0,,,56.0,Kristoffer Askildsen,U.C. Sampdoria
2019/20,A. Aidonis,Antonis Aidonis,19,2001-05-22,184,82,VfB Stuttgart,German 1. Bundesliga,57,70,375000.0,2000.0,CB,Right,437000.0,,,61.0,Antonis Aidonis,VfB Stuttgart
2019/20,Cheon Seong-Hoon,천성훈 Seong-Hoon Cheon,19,2000-09-21,190,79,FC Augsburg,German 1. Bundesliga,57,74,425000.0,3000.0,ST,Right,534000.0,,,58.0, Seong-Hoon Cheon,FC Augsburg
2019/20,L. Mack,Luca Mack,20,2000-05-25,186,76,VfB Stuttgart,German 1. Bundesliga,57,72,375000.0,2000.0,"CB, CDM, RB",Right,509000.0,,,57.0,Luca Mack,VfB Stuttgart
2019/20,M. Papela,Matondo-Merveille Papela,19,2001-01-18,174,70,1. FSV Mainz 05,German 1. Bundesliga,57,74,425000.0,2000.0,"CM, RB",Right,534000.0,,,,Matondo-Merveille Papela,1. FSV Mainz 05
2019/20,Nacho Pastor,Ignacio Pastor Alemañ,17,2003-04-03,186,80,Elche CF,Spain Primera Division,57,75,375000.0,500.0,CB,Right,537000.0,,,,Ignacio Pastor Aleman,Elche CF
2019/20,S. Turati,Stefano Turati,18,2001-09-05,189,85,U.S. Sassuolo Calcio,Italian Serie A,57,76,375000.0,500.0,GK,Right,419000.0,,,,Stefano Turati,U.S. Sassuolo Calcio
2019/20,L. Rojas,Luis José Esteban Rojas Zamora,18,2002-03-06,180,82,Crotone,Italian Serie A,57,79,525000.0,750.0,"CAM, CM",Right,644000.0,,,,Luis Jose Esteban Rojas Zamora,Crotone
2019/20,S. Müller,Sebastian Müller,19,2001-01-23,180,74,DSC Arminia Bielefeld,German 1. Bundesliga,57,76,425000.0,2000.0,ST,Right,534000.0,,,,Sebastian Muller,DSC Arminia Bielefeld
2019/20,J. Mumbongo,Joel Mumbongo,21,1999-01-09,188,80,Burnley,English Premier League,57,66,375000.0,6000.0,ST,Right,336000.0,,,,Joel Mumbongo,Burnley
2019/20,W. Younoussa,Wilitty Younoussa,18,2001-09-09,170,65,Dijon FCO,French Ligue 1,57,70,375000.0,850.0,CM,Right,473000.0,,,,Wilitty Younoussa,Dijon FCO
2019/20,A. Baldursson,Andri Fannar Baldursson,18,2002-01-10,180,76,Bologna,Italian Serie A,57,72,375000.0,2000.0,CM,Right,509000.0,,,,Andri Fannar Baldursson,Bologna
2019/20,F. Carvalho,Fabio Carvalho,17,2002-08-30,170,63,Fulham,English Premier League,57,80,525000.0,2000.0,CAM,Right,667000.0,,,,Fabio Carvalho,Fulham
2019/20,E. Martel,Eric Martel,18,2002-04-29,182,72,RB Leipzig,German 1. Bundesliga,57,72,350000.0,2000.0,"CB, CDM",Right,465000.0,,,,Eric Martel,RB Leipzig
2019/20,M. Liesegang,Marius Liesegang,20,2000-01-07,189,83,1. FSV Mainz 05,German 1. Bundesliga,57,65,300000.0,2000.0,GK,Right,240000.0,,,,Marius Liesegang,1. FSV Mainz 05
2019/20,D. Klein,Daniel Klein,19,2001-03-13,192,87,TSG Hoffenheim,German 1. Bundesliga,57,75,375000.0,2000.0,GK,Right,442000.0,,,,Daniel Klein,TSG Hoffenheim
2019/20,O. Nowak,Oskar Nowak,19,2001-02-02,176,69,Getafe CF,Spain Primera Division,57,69,375000.0,2000.0,"LB, RB",Right,368000.0,,,,Oskar Nowak,Getafe CF
2019/20,N. Innocenti,Nassim Innocenti,18,2002-02-19,187,75,LOSC Lille,French Ligue 1,57,77,425000.0,1000.0,CB,Left,580000.0,,,,Nassim Innocenti,LOSC Lille
2019/20,M. Crocchianti,Marco Crocchianti,24,1996-02-18,185,79,Spezia,Italian Serie A,56,65,300000.0,2000.0,CB,Right,260000.0,,,,Marco Crocchianti,Spezia
2019/20,A. Alese,Ajibola Alese,19,2001-01-17,185,70,West Ham United,English Premier League,56,69,325000.0,3000.0,CB,Right,404000.0,,,,Ajibola Alese,West Ham United
2019/20,K. Guessoum,Kelyan Guessoum,21,1999-02-05,176,70,Nîmes Olympique,French Ligue 1,56,67,300000.0,2000.0,CB,Right,308000.0,,,56.0,Kelyan Guessoum,Nimes Olympique
2019/20,N. Simon,Nsana Claudelion Etienne Simon,20,2000-03-11,171,62,Racing Club de Lens,French Ligue 1,56,70,350000.0,4000.0,CM,Left,525000.0,,,,Nsana Claudelion Etienne Simon,Racing Club de Lens
2019/20,S. Woods,Sam John Woods,21,1998-09-11,186,77,Crystal Palace,English Premier League,56,69,325000.0,5000.0,CB,Right,404000.0,,,57.0,Sam John Woods,Crystal Palace
2019/20,J. Weir,Jensen Guy Weir,18,2002-01-31,178,70,Brighton & Hove Albion,English Premier League,56,76,400000.0,3000.0,"CM, CAM",Right,522000.0,,,57.0,Jensen Guy Weir,Brighton & Hove Albion
2019/20,P. Osterhage,Patrick Osterhage,20,2000-02-01,183,73,Borussia Dortmund,German 1. Bundesliga,56,71,350000.0,6000.0,"CM, CDM",Left,465000.0,,,57.0,Patrick Osterhage,Borussia Dortmund
2019/20,J. Albrecht,Julian Albrecht,18,2001-08-31,182,78,Hertha BSC,German 1. Bundesliga,56,73,350000.0,2000.0,"CDM, CM",Right,419000.0,,,56.0,Julian Albrecht,Hertha BSC
2019/20,J. Young,Jack Young,19,2000-10-21,175,60,Newcastle United,English Premier League,56,76,400000.0,3000.0,"CM, CDM",Right,551000.0,,,,Jack Young,Newcastle United
2019/20,R. Voloder,Robert Voloder,19,2001-05-09,185,80,1. FC Köln,German 1. Bundesliga,56,73,350000.0,2000.0,CB,Left,437000.0,,,,Robert Voloder,1. FC Koln
2019/20,V. Daguin,Victor Daguin,20,2000-03-08,185,69,FC Nantes,French Ligue 1,56,64,300000.0,3000.0,CB,Right,264000.0,,,,Victor Daguin,FC Nantes
2019/20,R. Saïd,Rafiki Said Ahamada,20,2000-03-15,178,73,Stade Brestois 29,French Ligue 1,56,64,325000.0,2000.0,ST,Left,308000.0,,,,Rafiki Said Ahamada,Stade Brestois 29
2019/20,C. Jan,Charly Jan,21,1999-05-27,186,81,FC Nantes,French Ligue 1,56,68,300000.0,2000.0,GK,Right,286000.0,,,,Charly Jan,FC Nantes
2019/20,F. Rillo,Francesco Rillo,20,2000-05-23,177,70,Benevento,Italian Serie A,56,71,325000.0,2000.0,LB,Left,437000.0,,,,Francesco Rillo,Benevento
2019/20,L. Philipp,Luca Philipp,19,2000-11-28,192,83,TSG Hoffenheim,German 1. Bundesliga,56,73,325000.0,2000.0,GK,Right,372000.0,,,,Luca Philipp,TSG Hoffenheim
2019/20,M. Palumbo,Martin Niøten Palumbo,18,2002-03-05,186,75,Udinese Calcio,Italian Serie A,56,76,400000.0,950.0,CM,Left,504000.0,,,,Martin Niten Palumbo,Udinese Calcio
2019/20,Lluis Andreu,Lluís Andreu i Ruiz,20,1999-07-27,189,77,Elche CF,Spain Primera Division,56,62,180000.0,1000.0,GK,Right,216000.0,,,,Lluis Andreu i Ruiz,Elche CF
2019/20,S. Cestic,Sava-Arangel Cestic,19,2001-02-19,192,80,1. FC Köln,German 1. Bundesliga,56,70,325000.0,2000.0,CB,Right,437000.0,,,,Sava-Arangel Cestic,1. FC Koln
2019/20,F. Ravaglia,Federico Ravaglia,20,1999-11-11,191,75,Bologna,Italian Serie A,55,69,275000.0,2000.0,GK,Right,364000.0,,,,Federico Ravaglia,Bologna
2019/20,J. Harris,Jayden John-Lloyd Harris,20,1999-09-04,188,79,Fulham,English Premier League,55,65,275000.0,9000.0,CM,Right,273000.0,,,,Jayden John-Lloyd Harris,Fulham
2019/20,L. Marković,Luka Marković,20,2000-02-19,187,82,Crotone,Italian Serie A,55,71,325000.0,2000.0,ST,Right,437000.0,,,56.0,Luka Markovic,Crotone
2019/20,T. Perry,Taylor Perry,18,2001-07-15,180,72,Wolverhampton Wanderers,English Premier League,55,75,350000.0,3000.0,CM,Right,464000.0,,,55.0,Taylor Perry,Wolverhampton Wanderers
2019/20,A. Garattoni,Alessandro Garattoni,22,1998-01-23,180,74,Crotone,Italian Serie A,55,65,275000.0,2000.0,"RB, LB",Right,240000.0,,,54.0,Alessandro Garattoni,Crotone
2019/20,D. Revan,Dominic Revan,19,2000-09-19,192,81,Aston Villa,English Premier League,55,72,300000.0,4000.0,"CB, LB",Left,404000.0,,,56.0,Dominic Revan,Aston Villa
2019/20,J. Ramsey,Jacob Ramsey,19,2001-05-21,180,70,Aston Villa,English Premier League,55,75,350000.0,4000.0,"CAM, LW",Right,493000.0,,,53.0,Jacob Ramsey,Aston Villa
2019/20,Bernardo Rosa,Bernardo Costa da Rosa,19,2000-09-20,177,74,West Ham United,English Premier League,55,69,300000.0,3000.0,"CAM, RM, RB",Right,429000.0,,,,Bernardo Costa da Rosa,West Ham United
2019/20,D. Rouyard,Davy Rouyard,20,1999-08-17,194,88,FC Girondins de Bordeaux,French Ligue 1,55,68,275000.0,2000.0,GK,Right,328000.0,,,53.0,Davy Rouyard,FC Girondins de Bordeaux
2019/20,C. Cresswell,Charlie Cresswell,17,2002-08-17,191,80,Leeds United,English Premier League,55,70,275000.0,500.0,CB,Right,394000.0,,,,Charlie Cresswell,Leeds United
2019/20,D. Gril,Domen Gril,19,2001-06-10,187,82,TSG Hoffenheim,German 1. Bundesliga,55,75,325000.0,1000.0,GK,Right,378000.0,,,,Domen Gril,TSG Hoffenheim
2019/20,I. Dioh,Idrissa Dioh,21,1999-01-21,187,83,Stade Brestois 29,French Ligue 1,55,63,275000.0,2000.0,CM,Right,264000.0,,,,Idrissa Dioh,Stade Brestois 29
2019/20,L. Fahrnberger,Lukas Fahrnberger,19,2001-01-08,178,67,Eintracht Frankfurt,German 1. Bundesliga,55,68,300000.0,2000.0,CM,Right,349000.0,,,,Lukas Fahrnberger,Eintracht Frankfurt
2019/20,N. Tavares,Nikola Tavares,21,1999-01-17,185,76,Crystal Palace,English Premier League,54,67,250000.0,5000.0,CB,Left,303000.0,,,55.0,Nikola Tavares,Crystal Palace
2019/20,T. Okou,Teddy Lia Okou,22,1998-05-15,165,64,LOSC Lille,French Ligue 1,54,65,240000.0,4000.0,CAM,Left,252000.0,,,,Teddy Lia Okou,LOSC Lille
2019/20,A. Cochrane,Alexander William Cochrane,20,2000-04-21,175,70,Brighton & Hove Albion,English Premier League,54,68,250000.0,5000.0,LB,Left,354000.0,,,,Alexander William Cochrane,Brighton & Hove Albion
2019/20,S. Barone,Simone Barone,21,1999-03-18,184,73,Spezia,Italian Serie A,54,66,230000.0,1000.0,GK,Right,200000.0,,,54.0,Simone Barone,Spezia
2019/20,J. Furlong,James Furlong,18,2002-06-07,178,71,Brighton & Hove Albion,English Premier League,54,73,250000.0,2000.0,LB,Left,328000.0,,,,James Furlong,Brighton & Hove Albion
2019/20,M. Elva-Fountaine,Marcel Patrick Joshua Elva-Fountaine,19,2000-11-14,171,65,Burnley,English Premier League,54,68,240000.0,3000.0,"RB, RWB",Right,354000.0,,,,Marcel Patrick Joshua Elva-Fountaine,Burnley
2019/20,G. Harmon,George Harmon,19,2000-12-08,180,72,West Bromwich Albion,English Premier League,54,74,300000.0,5000.0,LB,Left,420000.0,,,,George Harmon,West Bromwich Albion
2019/20,T. Schreiber,Tim Stanislaw Schreiber,18,2002-04-24,190,87,RB Leipzig,German 1. Bundesliga,54,74,275000.0,550.0,GK,Right,324000.0,,,,Tim Stanislaw Schreiber,RB Leipzig
2019/20,L. Cundle,Luke James Cundle,18,2002-04-26,170,62,Wolverhampton Wanderers,English Premier League,54,75,350000.0,3000.0,CM,Right,435000.0,,,,Luke James Cundle,Wolverhampton Wanderers
2019/20,C. Pastina,Christian Diego Pastina,19,2001-02-15,185,80,Benevento,Italian Serie A,54,68,240000.0,1000.0,"CB, LB",Left,340000.0,,,,Christian Diego Pastina,Benevento
2019/20,A. Desjardins,Axel Desjardins,20,2000-01-13,188,81,Spezia,Italian Serie A,54,64,200000.0,1000.0,GK,Right,180000.0,,,,Axel Desjardins,Spezia
2019/20,R. Richards,Rico Richards,16,2003-09-27,178,68,West Bromwich Albion,English Premier League,54,80,425000.0,1000.0,"LM, CAM",Left,450000.0,,,,Rico Richards,West Bromwich Albion
2019/20,S. Shotton,Saul Shotton,19,2000-11-10,184,75,West Bromwich Albion,English Premier League,53,73,250000.0,5000.0,CB,Right,360000.0,,,,Saul Shotton,West Bromwich Albion
2019/20,L. Richards,Lewis Paul Jimmy Richards,18,2001-10-15,182,72,Wolverhampton Wanderers,English Premier League,53,74,275000.0,2000.0,"CB, LWB",Left,377000.0,,,,Lewis Paul Jimmy Richards,Wolverhampton Wanderers
2019/20,O. Windsor,Owen Windsor,18,2001-09-17,178,70,West Bromwich Albion,English Premier League,53,68,220000.0,5000.0,ST,Left,315000.0,,,,Owen Windsor,West Bromwich Albion
2019/20,F. Brancolini,Federico Brancolini,18,2001-07-14,192,80,Fiorentina,Italian Serie A,53,68,190000.0,550.0,GK,Right,233000.0,,,,Federico Brancolini,Fiorentina
2019/20,S. Sanogo,Siriky Sanogo,18,2001-12-13,178,75,Benevento,Italian Serie A,53,70,240000.0,900.0,CM,Left,291000.0,,,,Siriky Sanogo,Benevento
2019/20,L. Brunt,Lewis Brunt,19,2000-11-06,178,68,Aston Villa,English Premier League,52,69,210000.0,4000.0,"CM, CDM",Right,278000.0,,,,Lewis Brunt,Aston Villa
2019/20,M. Tait,Michael Tait Moran,19,2001-01-29,178,68,Aston Villa,English Premier League,52,69,210000.0,5000.0,ST,Right,278000.0,,,,Michael Tait Moran,Aston Villa
2019/20,K. Gordon,Kyron Gordon,18,2002-05-24,187,76,Sheffield United,English Premier League,52,70,190000.0,1000.0,CB,Right,253000.0,,,,Kyron Gordon,Sheffield United
2019/20,S. Piccinini,Stefano Piccinini,17,2002-12-31,185,77,U.S. Sassuolo Calcio,Italian Serie A,52,73,240000.0,500.0,CB,Right,270000.0,,,,Stefano Piccinini,U.S. Sassuolo Calcio
2019/20,T. Bartouche,Teddy Bartouche-Selbonne,23,1997-06-05,185,78,FC Lorient,French Ligue 1,52,59,140000.0,3000.0,GK,Right,110000.0,,,,Teddy Bartouche-Selbonne,FC Lorient
2019/20,A. Basit,Abdallah Basit,20,1999-10-15,180,78,Benevento,Italian Serie A,52,64,190000.0,2000.0,"CM, CDM",Right,180000.0,,,,Abdallah Basit,Benevento
2019/20,C. Rowe,Callum Miles Rowe,20,1999-09-02,180,70,Aston Villa,English Premier League,51,65,140000.0,6000.0,CM,Right,202000.0,,,52.0,Callum Miles Rowe,Aston Villa
2019/20,J. Evan's Allan,Jean Lambert Evan's Allan,21,1998-12-17,180,70,Crotone,Italian Serie A,51,60,130000.0,1000.0,LM,Left,120000.0,,,,Jean Lambert Evan's Allan,Crotone
2019/20,J. Belehouan,Jean Leroy-Belehouan,19,2000-09-01,190,76,Sheffield United,English Premier League,50,64,110000.0,2000.0,LB,Left,152000.0,,,,Jean Leroy-Belehouan,Sheffield United
2019/20,H. Boyes,Harry Boyes,22,1998-06-16,178,73,Sheffield United,English Premier League,50,61,100000.0,4000.0,LWB,Left,95000.0,,,,Harry Boyes,Sheffield United
2019/20,D. Bouah,Devid Eugene Bouah,18,2001-08-13,177,74,Roma,Italian Serie A,49,67,110000.0,600.0,RB,Right,140000.0,,,,Devid Eugene Bouah,Roma
2019/20,G. Crespi,Gian Marco Crespi,19,2001-06-28,188,75,Crotone,Italian Serie A,49,65,110000.0,550.0,GK,Right,121000.0,,,,Gian Marco Crespi,Crotone
2020/21,L. Messi,Lionel Andrés Messi Cuccittini,34,1987-06-24,170,72,Paris Saint-Germain,French Ligue 1,93,93,78000000.0,320000.0,"RW, ST, CF",Left,144300000.0,RW,10.0,93.0,Lionel Andres Messi Cuccittini,Paris Saint-Germain
2020/21,R. Lewandowski,Robert Lewandowski,32,1988-08-21,185,81,FC Bayern München,German 1. Bundesliga,92,92,119500000.0,270000.0,ST,Right,197200000.0,RS,9.0,91.0,Robert Lewandowski,FC Bayern Munchen
2020/21,Cristiano Ronaldo,Cristiano Ronaldo dos Santos Aveiro,36,1985-02-05,187,83,Manchester United,English Premier League,91,91,45000000.0,270000.0,"ST, LW",Right,83300000.0,ST,7.0,92.0,Cristiano Ronaldo dos Santos Aveiro,Manchester United
2020/21,Neymar Jr,Neymar da Silva Santos Júnior,29,1992-02-05,175,68,Paris Saint-Germain,French Ligue 1,91,91,129000000.0,270000.0,"LW, CAM",Right,238700000.0,,,91.0,Neymar da Silva Santos Junior,Paris Saint-Germain
2020/21,K. De Bruyne,Kevin De Bruyne,30,1991-06-28,181,70,Manchester City,English Premier League,91,91,125500000.0,350000.0,"CM, CAM",Right,232200000.0,RCM,7.0,91.0,Kevin De Bruyne,Manchester City
2020/21,J. Oblak,Jan Oblak,28,1993-01-07,188,87,Atlético de Madrid,Spain Primera Division,91,93,112000000.0,130000.0,GK,Right,238000000.0,,,91.0,Jan Oblak,Atletico de Madrid
2020/21,K. Mbappé,Kylian Mbappé Lottin,22,1998-12-20,182,73,Paris Saint-Germain,French Ligue 1,91,95,194000000.0,230000.0,"ST, LW",Right,373500000.0,LW,10.0,90.0,Kylian Mbappe Lottin,Paris Saint-Germain
2020/21,M. Neuer,Manuel Peter Neuer,35,1986-03-27,193,93,FC Bayern München,German 1. Bundesliga,90,90,13500000.0,86000.0,GK,Right,22300000.0,GK,1.0,89.0,Manuel Peter Neuer,FC Bayern Munchen
2020/21,M. ter Stegen,Marc-André ter Stegen,29,1992-04-30,187,85,FC Barcelona,Spain Primera Division,90,92,99000000.0,250000.0,GK,Right,210400000.0,,,90.0,Marc-Andre ter Stegen,FC Barcelona
2020/21,H. Kane,Harry Kane,27,1993-07-28,188,89,Tottenham Hotspur,English Premier League,90,90,129500000.0,240000.0,ST,Right,246100000.0,ST,9.0,88.0,Harry Kane,Tottenham Hotspur
2020/21,N. Kanté,N'Golo Kanté,30,1991-03-29,168,70,Chelsea,English Premier League,90,90,100000000.0,230000.0,"CDM, CM",Right,185000000.0,CDM,13.0,88.0,N'Golo Kante,Chelsea
2020/21,K. Benzema,Karim Benzema,33,1987-12-19,185,81,Real Madrid CF,Spain Primera Division,89,89,66000000.0,350000.0,"CF, ST",Right,135300000.0,CF,19.0,89.0,Karim Benzema,Real Madrid CF
2020/21,T. Courtois,Thibaut Courtois,29,1992-05-11,199,96,Real Madrid CF,Spain Primera Division,89,91,85500000.0,250000.0,GK,Left,181700000.0,GK,1.0,89.0,Thibaut Courtois,Real Madrid CF
2020/21,H. Son,손흥민 孙兴慜,28,1992-07-08,183,78,Tottenham Hotspur,English Premier League,89,89,104000000.0,220000.0,"LM, CF, LW",Right,197600000.0,,,87.0, ,Tottenham Hotspur
2020/21,Casemiro,Carlos Henrique Venancio Casimiro,29,1992-02-23,185,84,Real Madrid CF,Spain Primera Division,89,89,88000000.0,310000.0,CDM,Right,180400000.0,,,89.0,Carlos Henrique Venancio Casimiro,Real Madrid CF
2020/21,V. van Dijk,Virgil van Dijk,29,1991-07-08,193,92,Liverpool,English Premier League,89,89,86000000.0,230000.0,CB,Right,159100000.0,LCB,4.0,90.0,Virgil van Dijk,Liverpool
2020/21,S. Mané,Sadio Mané,29,1992-04-10,175,69,Liverpool,English Premier League,89,89,101000000.0,270000.0,LW,Right,186900000.0,,,90.0,Sadio Mane,Liverpool
2020/21,M. Salah,Mohamed Salah Ghaly,29,1992-06-15,175,71,Liverpool,English Premier League,89,89,101000000.0,270000.0,RW,Left,186900000.0,,,90.0,Mohamed Salah Ghaly,Liverpool
2020/21,Ederson,Ederson Santana de Moraes,27,1993-08-17,188,86,Manchester City,English Premier League,89,91,94000000.0,200000.0,GK,Left,181000000.0,,,88.0,Ederson Santana de Moraes,Manchester City
2020/21,J. Kimmich,Joshua Walter Kimmich,26,1995-02-08,177,75,FC Bayern München,German 1. Bundesliga,89,90,108000000.0,160000.0,"CDM, RB",Right,186300000.0,RDM,6.0,88.0,Joshua Walter Kimmich,FC Bayern Munchen
2020/21,Alisson,Alisson Ramsés Becker,28,1992-10-02,191,91,Liverpool,English Premier League,89,90,82000000.0,190000.0,GK,Right,157900000.0,,,90.0,Alisson Ramses Becker,Liverpool
2020/21,G. Donnarumma,Gianluigi Donnarumma,22,1999-02-25,196,90,Paris Saint-Germain,French Ligue 1,89,93,119500000.0,110000.0,GK,Right,230000000.0,GK,21.0,85.0,Gianluigi Donnarumma,Paris Saint-Germain
2020/21,Sergio Ramos,Sergio Ramos García,35,1986-03-30,184,82,Paris Saint-Germain,French Ligue 1,88,88,24000000.0,115000.0,CB,Right,44400000.0,SUB,15.0,89.0,Sergio Ramos Garcia,Paris Saint-Germain
