Season_fifa,short_name,age,dob,height_cm,weight_kg,club_name,league_name,overall,potential,value_eur,wage_eur,player_positions,preferred_foot,release_clause_eur,nation_position,nation_jersey_number,previous_edition_overall,POS,GP,MIN,ST,ON,OFF,Y,YR,R,G,A,SA,AOP,ASP,S,SOG,INT,CR,ACR,CC,BCC,CCOP,CCSP,BLK,TKL,TKLW,FC,FS,P,AP,ACRO,AW,BR,DR,DW,EG,ES,IBS,IBSOG,IBG,OBS,OBSOG,OBG,AOG,APW,DSP,OWN,TOUCH,TBOX,PFT,DL,AFZP,BLKCR,PENT,CLROL,POSL,LPOPP,PK,PKG,PKM,PKSVD,FKCR,FKACR,CRN,CRNCR,CRNW,FKS,FKSOG,FKG,GC,CS,SV,IBSV,OBSV,AKS,PKC,PKF,PKSV,CL,ECL,PUNCH,ALB,ATB,LMT,TOFF,BCM,BCS,ATTDR
2020/21,J. Bednarek,25,1996-04-12,189,77,Southampton,English Premier League,76,82,10500000.0,42000.0,CB,Right,22100000.0,LCB,5.0,77.0,D,36,3101,36,0,3,5,0,1,1,1,0,0,1,10,6,83,0,0,5,1,4,0,27,37,19,30,13,1706,2069,0,97,205,5,150,0,0,9,6,1,1,0,0,0,0,5,1,2515,17,98,113,415,0,16,1,398,202,0,0,0,0,0,0,0,0,3,0,0,0,59,9,0,0,0,0,1,0,0,132,132,0,82,0,0,0,0,0,6
2020/21,J. Brownhill,25,1995-12-19,180,69,Burnley,English Premier League,76,79,10000000.0,33000.0,"CM, RM",Right,19800000.0,,,72.0,M,33,2814,32,1,3,2,0,0,0,1,0,1,0,34,7,69,17,4,18,0,17,0,11,45,27,36,32,918,1172,4,65,195,15,155,0,0,13,4,0,21,3,0,0,0,15,0,1585,65,274,135,569,2,42,1,330,48,0,0,0,0,0,0,0,0,11,7,0,0,42,10,0,0,0,0,0,0,0,37,37,0,33,0,0,2,0,0,21
2020/21,Otávio,27,1994-05-04,173,73,FC Girondins de Bordeaux,French Ligue 1,76,78,8000000.0,23000.0,"CDM, CM",Right,16600000.0,,,77.0,M,18,1562,18,0,2,6,0,0,1,0,0,0,0,6,2,26,2,1,2,0,2,0,5,54,31,28,10,839,934,1,9,112,5,78,0,0,1,1,1,5,1,0,0,0,8,0,1143,2,82,79,330,4,7,0,117,95,0,0,0,0,0,0,0,0,0,0,0,0,18,9,0,0,0,0,1,0,0,32,32,0,54,0,0,0,0,1,8
2020/21,K. Piątek,26,1995-07-01,183,77,Hertha BSC,German 1. Bundesliga,76,79,10000000.0,44000.0,ST,Right,17800000.0,SUB,23.0,78.0,F,32,1634,18,14,15,4,0,0,7,1,0,1,0,41,19,6,6,2,10,1,9,0,0,9,4,44,21,277,383,2,53,38,6,88,0,0,36,16,7,5,3,0,0,0,21,0,620,73,79,153,157,0,16,0,194,8,1,0,0,1,0,0,0,0,8,0,0,0,27,1,0,0,0,0,0,0,0,14,14,0,12,1,0,19,8,2,18
2020/21,A. Conti,27,1994-03-02,184,76,AC Milan,Italian Serie A,76,77,8000000.0,32000.0,"RB, RM",Right,14200000.0,,,77.0,D,11,809,9,2,3,3,0,0,0,0,0,0,0,5,2,16,24,6,7,1,7,0,4,21,10,15,8,301,361,6,7,36,2,38,0,0,5,2,0,0,0,0,0,0,4,0,577,13,49,43,128,4,32,0,100,41,0,0,0,0,1,0,1,1,3,0,0,0,19,0,0,0,0,0,0,0,0,19,19,0,17,0,0,0,1,0,5
2020/21,A. Conti,27,1994-03-02,184,76,AC Milan,Italian Serie A,76,77,8000000.0,32000.0,"RB, RM",Right,14200000.0,,,77.0,D,5,137,1,4,0,0,0,0,0,0,0,0,0,0,0,4,2,0,1,0,1,0,1,5,2,7,3,58,63,0,1,4,3,12,0,0,0,0,0,0,0,0,0,0,0,0,116,2,13,14,29,0,3,0,14,8,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,6,6,0,5,1,0,0,0,0,3
2020/21,S. Amrabat,24,1996-08-21,185,70,Fiorentina,Italian Serie A,76,79,9500000.0,36000.0,"CDM, CM",Right,16900000.0,,,77.0,M,31,2444,28,3,7,7,0,0,0,0,0,0,0,10,3,23,16,4,13,0,13,0,5,39,22,59,44,1202,1354,4,18,188,47,148,0,0,5,2,0,5,1,0,0,0,48,0,1745,12,274,185,661,0,29,0,274,119,0,0,0,0,0,0,0,0,8,0,0,0,44,5,0,0,0,0,0,0,0,12,12,0,114,0,0,0,0,0,71
2020/21,M. Niakhaté,25,1996-03-08,190,85,1. FSV Mainz 05,German 1. Bundesliga,76,79,9000000.0,21000.0,CB,Left,16900000.0,,,75.0,D,32,2867,32,0,0,8,1,1,3,1,1,1,0,10,6,49,32,9,15,4,13,1,15,42,22,49,10,1008,1339,9,67,186,12,131,0,0,7,5,3,3,1,0,0,0,7,0,1901,20,145,126,389,2,80,2,478,175,1,1,0,0,0,0,0,0,6,1,0,0,45,5,0,0,0,0,3,0,0,77,77,0,98,1,0,2,0,3,24
2020/21,C. Adams,24,1996-07-13,178,70,Southampton,English Premier League,76,81,11500000.0,46000.0,ST,Right,22700000.0,LS,10.0,74.0,F,36,2673,30,6,14,1,0,0,9,5,0,5,0,55,31,4,6,1,37,9,32,0,2,25,16,30,55,429,610,1,54,84,28,161,1,0,43,26,8,12,5,1,0,0,44,0,1052,105,184,237,319,2,46,0,349,18,0,0,0,0,0,0,0,0,17,0,0,0,51,2,0,0,0,0,0,0,0,17,17,0,24,6,0,19,17,6,50
2020/21,T. Kehrer,24,1996-09-21,186,76,Paris Saint-Germain,French Ligue 1,76,81,10000000.0,49000.0,"CB, RB",Right,19300000.0,LB,4.0,77.0,D,29,1680,16,13,2,4,0,0,0,0,0,0,0,7,0,17,10,2,3,1,3,0,5,32,27,31,10,1153,1250,2,31,110,4,77,0,1,5,0,0,2,0,0,0,0,4,0,1471,13,94,75,442,1,16,0,125,136,0,0,0,0,0,0,0,0,2,0,0,0,14,6,0,0,0,0,0,0,0,37,37,0,20,0,0,1,1,0,7
2020/21,F. Dimarco,23,1997-11-10,175,75,Inter,Italian Serie A,76,81,10500000.0,58000.0,"LWB, LB, CB",Left,18600000.0,,,67.0,M/D,35,2615,29,6,8,6,0,0,5,3,0,2,1,38,12,47,263,75,73,10,26,44,9,33,19,32,50,1118,1476,19,17,200,10,108,1,0,20,8,4,18,4,1,2,0,9,0,2244,60,322,97,682,8,285,0,622,144,0,0,0,0,50,20,120,113,25,6,3,0,36,4,0,0,0,0,1,0,0,44,44,0,86,0,0,6,3,1,21
2020/21,J. St. Juste,24,1996-10-19,184,74,1. FSV Mainz 05,German 1. Bundesliga,76,80,9500000.0,19000.0,"CB, RB",Right,17800000.0,,,74.0,D,32,2880,32,0,0,4,0,0,0,1,0,1,0,22,5,64,16,5,6,1,5,0,27,65,38,41,24,1021,1308,5,67,179,24,180,0,1,14,3,0,8,2,0,0,0,6,1,1796,30,121,132,337,6,31,2,354,142,0,0,0,0,0,0,0,0,4,4,1,0,53,5,0,0,0,0,0,0,0,76,76,0,102,0,2,1,2,0,33
2020/21,F. Guilbert,26,1994-12-24,178,78,RC Strasbourg Alsace,French Ligue 1,76,79,9000000.0,51000.0,"RB, RWB",Right,,,,76.0,M/D,13,1116,13,0,1,2,0,1,1,4,0,4,0,15,4,33,67,17,13,3,4,5,1,37,19,18,13,339,464,13,16,83,16,82,0,0,3,1,0,12,3,1,0,0,7,0,888,4,93,70,183,8,106,0,260,45,0,0,0,0,10,3,8,8,12,4,2,0,16,3,0,0,0,0,0,0,0,24,24,0,33,0,0,0,0,0,30
2020/21,F. Guilbert,26,1994-12-24,178,78,RC Strasbourg Alsace,French Ligue 1,76,79,9000000.0,51000.0,"RB, RWB",Right,,,,76.0,M/D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020/21,B. Henrichs,24,1997-02-23,183,79,RB Leipzig,German 1. Bundesliga,76,79,9500000.0,46000.0,"RB, LB, RM",Right,16900000.0,,,76.0,M,16,650,6,10,3,5,0,0,0,1,0,1,0,7,2,10,15,4,5,2,4,0,1,21,10,15,13,280,368,4,7,50,3,44,0,0,4,1,0,3,1,0,0,0,4,0,552,15,95,37,178,1,20,0,132,32,0,0,0,0,0,0,0,0,5,0,0,0,8,1,0,0,0,0,0,0,0,9,9,0,10,0,0,0,0,0,7
2020/21,Borja Mayoral,24,1997-04-05,182,74,Roma,Italian Serie A,76,81,11500000.0,105000.0,ST,Right,,,,76.0,F,44,2211,25,19,17,1,0,0,17,4,0,4,0,63,28,2,9,0,31,4,27,0,0,5,3,13,43,434,547,0,31,39,18,95,0,2,55,24,15,8,4,2,0,1,34,0,854,123,182,149,297,0,26,0,234,16,0,0,0,0,0,0,1,0,21,0,0,0,31,3,0,0,0,0,0,0,0,6,6,0,27,0,0,20,11,12,38
2020/21,Borja Mayoral,24,1997-04-05,182,74,Roma,Italian Serie A,76,81,11500000.0,105000.0,ST,Right,,,,76.0,F,2,21,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,2,3,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
2020/21,L. Martínez Quarta,25,1996-05-10,183,78,Fiorentina,Italian Serie A,76,83,13500000.0,40000.0,CB,Right,25700000.0,,,76.0,D,21,1482,15,6,4,4,0,1,1,0,0,0,0,16,4,39,5,3,7,0,7,0,9,32,20,23,10,643,796,3,28,107,14,84,0,0,12,2,1,4,2,0,0,0,6,0,1070,25,102,81,273,4,16,0,193,95,0,0,0,0,0,0,0,0,4,0,0,0,27,2,0,0,0,0,1,0,0,44,44,0,57,0,0,0,2,1,24
2020/21,O. Idrissi,25,1996-02-26,175,78,Sevilla FC,Spain Primera Division,76,79,10000000.0,26000.0,LW,Right,21800000.0,,,77.0,M,6,173,2,4,2,1,0,0,0,1,0,1,0,3,2,1,4,3,1,0,0,0,1,7,5,3,4,49,59,3,1,11,2,14,0,0,2,2,0,1,0,0,0,0,9,0,112,10,22,25,34,0,5,0,31,0,0,0,0,0,0,0,2,0,1,0,0,0,2,0,0,0,0,0,0,0,0,3,3,0,7,0,0,0,1,0,4
2020/21,P. Lees-Melou,28,1993-05-25,186,70,Norwich City,English Premier League,76,76,7500000.0,36000.0,CM,Right,15000000.0,,,78.0,M,31,2210,25,6,8,4,0,1,4,2,0,2,0,44,13,33,23,5,13,1,11,0,14,74,47,36,29,1085,1260,5,15,151,25,143,0,1,14,6,3,30,7,1,1,0,21,0,1684,32,276,148,573,5,45,0,258,105,1,1,0,0,1,0,1,0,6,0,0,0,41,4,0,0,0,0,0,0,0,25,25,0,79,0,0,1,2,3,34
2020/21,S. Serdar,24,1997-04-11,184,75,Hertha BSC,German 1. Bundesliga,76,81,11500000.0,35000.0,"CM, CDM",Right,20400000.0,,,78.0,M,25,1958,24,1,6,3,0,0,1,2,0,2,0,32,10,23,3,0,14,2,11,1,4,55,35,28,47,454,599,0,14,148,39,155,0,0,16,6,1,16,4,0,0,0,41,1,1028,46,117,145,240,2,29,0,277,44,0,0,0,0,0,0,1,0,7,0,0,0,56,4,0,0,0,0,0,0,0,19,19,0,41,0,0,0,0,1,63
2020/21,A. Diawara,23,1997-07-17,183,75,Roma,Italian Serie A,76,78,9000000.0,35000.0,"CDM, CM",Right,16000000.0,,,75.0,M,28,1500,17,11,8,3,1,1,1,0,0,0,0,9,4,35,1,0,6,1,6,0,4,27,15,34,10,832,933,0,5,110,14,56,1,0,3,3,1,6,1,0,0,0,4,0,1111,4,130,66,332,0,14,0,129,64,0,0,0,0,0,0,0,0,1,0,0,0,24,1,0,0,0,0,0,0,0,18,18,0,40,2,0,1,0,1,15
2020/21,G. Larsonneur,24,1997-02-23,181,70,Stade Brestois 29,French Ligue 1,76,79,8000000.0,12000.0,GK,Right,16600000.0,,,77.0,G,35,3150,35,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,830,1076,0,7,295,1,14,1,2,0,0,0,0,0,0,0,0,0,0,1438,0,38,1,130,0,9,0,256,130,0,0,0,0,0,0,0,0,0,0,0,0,62,6,112,68,41,5,1,10,1,28,28,12,230,0,0,0,0,0,1
2020/21,P. Lienhart,24,1996-07-11,189,83,Sport-Club Freiburg,German 1. Bundesliga,76,79,9000000.0,21000.0,CB,Right,16900000.0,SUB,15.0,72.0,D,34,2993,34,0,2,4,0,0,4,0,0,0,0,10,4,42,3,1,5,0,5,0,21,21,13,16,35,1646,1937,1,59,169,4,119,0,0,10,4,4,0,0,0,0,0,2,0,2245,15,95,74,316,7,23,0,313,193,0,0,0,0,0,0,0,0,2,0,0,0,51,6,0,0,0,0,0,0,0,93,93,0,142,0,0,3,1,3,7
2020/21,D. Lukébakio,23,1997-09-24,187,77,VfL Wolfsburg,German 1. Bundesliga,76,81,11500000.0,35000.0,"RM, ST",Left,,,,77.0,M,29,1868,21,8,18,2,1,1,5,5,0,5,0,42,19,12,28,8,22,6,16,1,1,21,14,34,31,382,500,7,23,77,39,114,0,0,32,17,5,10,2,0,0,0,40,0,859,83,127,134,224,1,34,0,263,11,2,2,0,0,1,0,2,2,19,1,1,0,35,0,0,0,0,0,0,0,0,7,7,0,30,1,0,20,6,5,66
2020/21,R. Orsolini,24,1997-01-24,183,73,Bologna,Italian Serie A,76,82,12000000.0,27000.0,"CAM, RW",Left,22800000.0,,,75.0,F/M,34,1757,21,13,16,0,0,0,7,3,0,2,1,56,22,10,100,27,30,4,16,11,3,37,18,21,44,430,615,6,25,83,36,142,0,0,34,16,7,22,6,0,1,0,17,0,1090,79,147,112,297,1,115,0,365,18,3,3,0,0,14,3,58,50,24,11,3,0,32,0,0,0,0,0,1,0,0,21,21,0,23,2,0,7,10,6,64
2020/21,O. Mangala,23,1998-03-18,178,82,VfB Stuttgart,German 1. Bundesliga,76,81,11500000.0,23000.0,"CM, CDM",Right,21600000.0,,,72.0,M,24,2110,24,0,2,4,0,0,1,3,0,3,0,26,8,26,10,1,19,1,16,0,10,27,15,33,29,844,998,1,10,166,53,119,0,0,10,3,0,16,5,1,0,0,42,0,1403,40,210,125,442,7,30,0,290,86,0,0,0,0,0,0,0,0,7,0,0,0,35,3,0,0,0,0,0,0,0,23,23,0,31,1,0,0,0,0,82
2020/21,R. Sallai,24,1997-05-22,183,76,Sport-Club Freiburg,German 1. Bundesliga,76,79,10000000.0,23000.0,"RM, CF",Right,18800000.0,RS,20.0,72.0,F/M,28,1674,22,6,21,5,0,0,8,3,0,3,0,47,20,11,46,10,15,2,12,0,1,18,14,49,56,323,428,10,36,60,16,126,0,0,33,15,8,14,5,0,0,1,16,0,776,57,133,151,227,3,57,0,240,27,1,1,0,0,0,0,0,0,12,3,0,0,29,0,0,0,0,0,0,0,0,5,5,0,16,0,0,12,5,6,44
2020/21,Diogo Dalot,22,1999-03-18,184,75,Manchester United,English Premier League,76,82,11500000.0,68000.0,"RB, LB",Right,23600000.0,,,76.0,D,31,1840,18,13,1,5,0,0,2,3,0,3,0,18,8,44,59,14,12,2,9,0,7,53,30,38,9,731,895,14,29,129,13,104,0,1,7,4,1,11,4,1,0,0,6,0,1428,28,151,89,366,7,71,0,301,76,0,0,0,0,0,0,3,1,12,0,0,0,23,6,0,0,0,0,0,0,0,54,54,0,57,1,0,4,1,0,24
2020/21,J. Schouten,24,1997-01-12,185,74,Bologna,Italian Serie A,76,81,10500000.0,24000.0,"CDM, CM",Right,18600000.0,,,73.0,M,34,2519,28,6,13,8,0,1,1,1,0,1,0,9,4,79,9,2,23,3,22,0,13,50,25,48,24,1204,1382,2,37,249,37,145,2,4,0,0,0,9,4,1,0,0,22,0,1803,3,312,141,649,3,35,1,271,121,0,0,0,0,0,0,0,0,4,0,0,0,44,2,0,0,0,0,1,0,0,34,34,0,75,3,0,1,0,0,60
2020/21,D. Samassékou,25,1996-01-11,175,70,TSG Hoffenheim,German 1. Bundesliga,76,79,9000000.0,28000.0,"CDM, CM",Right,16000000.0,,,76.0,M,37,2912,34,3,15,3,0,0,0,3,0,3,0,23,1,87,7,2,13,5,10,0,13,80,48,44,49,1294,1557,2,53,217,21,202,0,0,3,0,0,20,1,0,0,0,23,0,2081,14,296,202,625,2,25,1,352,82,0,0,0,0,0,0,0,0,4,0,0,0,50,4,0,0,0,0,0,0,0,53,53,0,80,4,0,0,0,0,31
2020/21,Brais Méndez,24,1997-01-07,187,76,RC Celta de Vigo,Spain Primera Division,76,82,12000000.0,20000.0,"RM, CM, ST",Left,27600000.0,,,75.0,M,34,2676,30,4,10,8,0,0,9,0,0,0,0,50,22,32,33,7,18,4,17,1,2,59,31,77,62,900,1145,5,35,162,12,165,0,0,35,21,9,15,1,0,0,1,44,0,1688,78,307,259,550,8,66,0,428,48,1,1,0,0,4,1,7,6,16,1,0,0,41,5,0,0,0,0,0,0,0,26,26,0,40,4,0,5,7,8,41
2020/21,D. Brašanac,29,1992-02-12,178,73,CA Osasuna,Spain Primera Division,76,76,7500000.0,28000.0,"CM, CDM, RM",Right,15800000.0,,,76.0,M,16,907,9,7,5,4,0,0,2,0,0,0,0,8,4,7,11,2,5,0,5,0,1,10,6,27,7,211,296,2,27,43,4,48,0,0,6,4,2,2,0,0,1,0,16,0,418,31,82,73,139,0,15,0,124,12,0,0,0,0,0,0,0,0,6,0,0,0,12,1,0,0,0,0,0,0,0,10,10,0,2,0,0,1,0,2,6
2020/21,J. Kluivert,22,1999-05-05,172,66,OGC Nice,French Ligue 1,76,83,15000000.0,39000.0,"LM, RM",Right,,,,74.0,M,26,952,8,18,9,4,0,0,4,0,0,0,0,21,8,7,26,6,14,1,14,0,0,4,2,18,19,197,268,6,8,33,26,56,0,0,14,6,3,7,2,1,0,0,15,0,488,76,98,73,147,1,32,0,165,5,0,0,0,0,0,0,0,0,8,0,0,0,19,0,0,0,0,0,0,0,0,2,2,0,4,0,0,10,6,4,49
2020/21,J. Kluivert,22,1999-05-05,172,66,OGC Nice,French Ligue 1,76,83,15000000.0,39000.0,"LM, RM",Right,,,,74.0,M,2,18,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,6,9,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,17,0,4,3,4,0,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
2020/21,N. Milenković,23,1997-10-12,195,90,Fiorentina,Italian Serie A,76,83,14000000.0,36000.0,"CB, RB",Right,26600000.0,,,75.0,D,34,3036,34,0,1,7,0,1,3,1,0,1,0,21,10,44,6,0,7,1,6,0,33,49,29,56,16,1363,1584,0,101,148,8,174,0,1,17,9,3,4,1,0,0,0,4,0,2054,29,194,105,508,1,13,0,271,183,0,0,0,0,0,0,0,0,6,0,0,0,52,8,0,0,0,0,1,0,0,121,121,0,84,0,0,0,3,3,11
2020/21,K. Diatta,22,1999-02-25,175,69,AS Monaco,French Ligue 1,76,83,15000000.0,38000.0,RM,Right,31500000.0,,,77.0,F/M,12,383,3,9,3,3,0,0,1,0,0,0,0,3,1,4,12,1,2,0,2,0,1,4,3,3,8,108,142,1,7,16,12,31,0,0,2,1,1,1,0,0,0,0,10,0,241,16,49,28,75,0,10,0,73,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,0,1,20
2020/21,Bremer,24,1997-03-18,188,82,Torino F.C.,Italian Serie A,76,82,11000000.0,31000.0,CB,Right,20900000.0,,,71.0,D,33,2936,33,0,1,2,0,0,5,0,0,0,0,26,9,70,2,0,8,0,8,0,21,51,34,30,16,1369,1655,0,96,206,6,169,1,0,25,9,5,1,0,0,0,1,8,0,2120,44,103,124,381,7,22,0,332,183,0,0,0,0,0,0,0,0,5,0,0,0,55,8,0,0,0,0,1,0,0,135,135,0,117,0,0,0,1,4,12
2020/21,E. Smith Rowe,20,2000-07-28,182,64,Arsenal,English Premier League,76,86,16500000.0,49000.0,CAM,Right,34700000.0,,,69.0,M,31,2130,26,5,18,0,0,0,3,7,0,7,0,22,8,18,26,4,36,7,29,0,1,21,11,11,24,870,988,4,4,109,24,73,0,0,15,6,3,7,2,0,0,0,14,0,1293,75,325,82,553,3,41,0,231,27,0,0,0,0,2,0,0,0,15,0,0,0,17,3,0,0,0,0,1,0,0,12,12,0,15,1,0,6,2,3,53
2020/21,Ander Guevara,23,1997-07-07,180,73,Real Sociedad,Spain Primera Division,76,82,12000000.0,26000.0,"CM, CDM",Right,27600000.0,,,72.0,M,36,2432,29,7,14,5,0,0,1,1,1,1,0,11,2,31,3,1,15,0,14,0,5,43,27,36,17,1424,1706,1,33,194,14,107,0,1,5,1,0,6,1,1,0,0,24,0,2003,13,274,107,710,1,34,0,349,152,0,0,0,0,0,0,0,0,2,0,0,0,30,4,0,0,0,0,0,0,0,35,35,0,97,0,0,0,0,0,16
2020/21,M. Olivera,23,1997-10-31,184,78,Getafe CF,Spain Primera Division,76,84,16000000.0,21000.0,"LB, LM",Left,36800000.0,,,77.0,D,31,2619,30,1,6,6,0,0,0,0,0,0,0,19,4,31,64,15,21,2,21,0,3,61,33,27,24,546,831,15,78,160,26,188,0,0,17,4,0,2,0,0,0,0,24,0,1567,67,205,152,375,6,75,0,459,98,0,0,0,0,0,0,0,0,10,0,0,0,25,11,0,0,0,0,1,0,0,49,49,0,30,0,0,2,4,0,37
2020/21,Y. Atal,25,1996-05-17,175,66,OGC Nice,French Ligue 1,76,80,9500000.0,26000.0,"RB, RM",Right,18800000.0,,,79.0,D,22,1117,15,7,14,2,0,0,1,2,0,2,0,9,5,30,59,9,9,4,7,0,4,30,15,21,34,483,581,9,18,74,24,104,0,0,6,3,1,3,2,0,0,0,15,0,1021,34,105,89,225,2,50,1,243,23,0,0,0,0,0,0,0,0,11,0,0,0,25,0,0,0,0,0,0,0,0,14,14,0,18,0,0,8,1,0,41
2020/21,Miranda,21,2000-01-19,185,79,Real Betis Balompié,Spain Primera Division,76,84,16000000.0,15000.0,"LB, LWB",Left,36800000.0,,,70.0,D,22,1651,18,4,2,4,0,0,1,2,0,2,0,10,3,29,56,9,12,2,9,1,2,27,11,23,21,544,715,9,27,58,4,79,0,1,3,1,1,7,2,0,0,0,8,0,1195,20,160,97,334,11,65,0,294,63,0,0,0,0,0,0,0,0,6,1,1,0,18,7,0,0,0,0,0,0,0,47,47,0,19,0,0,1,0,1,10
2020/21,C. Dagba,22,1998-09-09,170,62,Paris Saint-Germain,French Ligue 1,76,80,10000000.0,49000.0,RB,Right,19300000.0,,,75.0,D,30,1576,17,13,8,4,0,0,1,1,1,1,0,7,1,19,40,7,12,1,11,0,7,30,16,21,11,787,872,7,2,72,8,51,0,1,4,1,1,3,0,0,0,0,16,0,1232,32,199,66,440,4,35,0,165,37,0,0,0,0,0,0,0,0,10,0,0,0,14,6,0,0,0,0,1,0,0,25,25,0,7,0,0,3,0,1,13
2020/21,M. Barrow,22,1998-11-14,183,70,Bologna,Italian Serie A,76,83,15000000.0,37000.0,"CAM, ST",Right,,,,72.0,F/M,38,2934,34,4,16,0,0,0,8,8,0,6,2,89,39,11,138,35,60,13,43,9,2,26,10,17,32,773,1003,13,23,110,34,115,0,0,40,20,5,49,19,3,1,0,53,0,1686,130,318,190,574,2,173,0,552,33,1,0,0,1,19,7,66,59,36,6,3,0,56,1,0,0,0,0,0,0,0,13,13,0,55,0,0,11,8,2,71
2020/21,B. Badiashile,20,2001-03-26,194,75,AS Monaco,French Ligue 1,76,84,15500000.0,29000.0,CB,Left,32600000.0,,,71.0,D,35,2871,32,3,6,5,0,0,2,1,1,1,0,24,4,58,3,0,7,2,5,0,12,24,17,32,15,2119,2438,0,109,193,4,151,3,1,20,3,2,4,1,0,0,0,2,0,2755,32,199,90,727,4,37,0,346,358,0,0,0,0,0,0,0,0,7,0,0,0,37,9,0,0,0,0,0,0,0,98,98,0,177,1,0,2,2,1,7
2020/21,S. Bornauw,22,1999-03-22,191,83,VfL Wolfsburg,German 1. Bundesliga,76,82,11000000.0,40000.0,CB,Right,20900000.0,,,75.0,D,24,2082,23,1,0,3,0,0,1,1,0,1,0,18,5,40,2,1,1,0,0,0,26,29,20,24,9,748,915,1,64,80,4,104,0,0,18,5,1,0,0,0,0,0,0,0,1193,27,31,80,164,4,9,1,179,118,0,0,0,0,0,0,0,0,3,0,0,0,40,5,0,0,0,0,2,0,0,100,100,0,91,0,0,2,1,0,6
2020/21,A. Saelemaekers,22,1999-06-27,180,72,AC Milan,Italian Serie A,76,81,11500000.0,34000.0,"RW, RM",Right,20400000.0,,,72.0,F/M,36,2224,29,7,25,7,1,1,2,5,1,5,0,32,11,28,50,10,36,6,31,0,1,48,28,32,36,730,887,10,8,131,39,131,0,0,14,5,2,18,6,0,0,1,23,0,1358,71,300,144,513,6,80,0,317,17,0,0,0,0,0,0,5,4,9,0,0,0,27,2,0,0,0,0,0,0,0,3,3,0,16,0,0,7,1,1,65
2020/21,Gonzalo Villar,23,1998-03-23,181,73,Roma,Italian Serie A,76,83,15000000.0,39000.0,"CM, CDM",Right,28500000.0,,,68.0,M,46,2645,29,17,16,10,0,0,0,1,1,0,1,14,3,27,10,6,13,2,11,1,5,58,27,69,65,1599,1777,5,38,164,63,222,0,1,4,1,0,10,2,0,0,0,23,0,2199,27,385,186,886,3,44,0,265,136,0,0,0,0,0,0,1,1,8,0,0,0,38,8,0,0,0,0,1,0,0,16,16,0,57,2,0,0,0,0,77
2020/21,N. Aguerd,25,1996-03-30,188,76,Stade Rennais FC,French Ligue 1,76,80,9500000.0,36000.0,CB,Left,18800000.0,,,67.0,D,39,3421,37,2,1,6,0,0,3,1,0,0,1,31,7,51,1,0,5,1,4,0,24,38,31,24,30,2626,2911,0,129,218,9,204,0,1,29,7,3,2,0,0,0,0,10,0,3306,41,162,126,908,2,10,0,312,446,0,0,0,0,0,0,0,0,3,0,0,0,42,9,0,0,0,0,1,0,0,109,109,0,140,0,1,2,4,2,11
2020/21,Bryan Gil,20,2001-02-11,175,65,Tottenham Hotspur,English Premier League,76,86,16500000.0,52000.0,"LM, RM, CAM",Left,34700000.0,,,65.0,F/M,28,2269,26,2,10,6,0,0,4,3,2,2,1,40,16,17,192,43,50,5,34,13,0,28,18,24,47,616,790,24,13,139,67,154,0,0,25,12,4,15,4,0,0,0,36,0,1473,96,307,164,509,1,208,0,512,15,0,0,0,0,19,5,53,52,29,1,0,0,29,4,0,0,0,0,0,0,0,5,5,0,13,0,0,12,2,3,121
2020/21,Bryan Gil,20,2001-02-11,175,65,Tottenham Hotspur,English Premier League,76,86,16500000.0,52000.0,"LM, RM, CAM",Left,34700000.0,,,65.0,F/M,1,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,5,6,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,9,1,1,2,3,0,1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
